CELL_ID,IntakeID,Year,Class,ClassOrder,Infection,InfectionType,x,y,PC_Urban,3_zones,PC_Natural
166694,20074423,2007,Avian,Pigeons and Doves,Capillaria,Nematode,-79.54238965,43.75210703,-0.101825028,2,-0.449408932
166694,20074566,2007,Avian,Pigeons and Doves,Strongyles,Nematode,-79.54239892,43.75211292,-0.101825028,2,-0.449408932
166694,20075580,2007,Avian,Pigeons and Doves,Capillaria,Nematode,-79.54239424,43.75210041,-0.101825028,2,-0.192978202
158518,20072513,2007,Avian,Pigeons and Doves,Strongyles,Nematode,-79.46319672,43.6461384,-0.003185063,2,-0.192978202
158524,20075501,2007,Avian,Pigeons and Doves,Capillaria,Nematode,-79.39124156,43.64340008,0.009163486,2,0.301482316
166711,20074110,2007,Avian,Pigeons and Doves,Strongyles,Nematode,-79.33226498,43.74140511,0.019216883,2,0.301482316
175575,20073963,2007,Avian,Pigeons and Doves,Capillaria,Nematode,-79.3478759,43.8595332,0.062864727,3,-0.398146027
165331,20070468,2007,Avian,Pigeons and Doves,Strongyles,Nematode,-79.53822969,43.73371883,0.078287491,3,0.115893274
159200,20073460,2007,Avian,Pigeons and Doves,Capillaria,Nematode,-79.45996087,43.65469811,0.086510947,3,-0.511792483
159200,20073977,2007,Avian,Pigeons and Doves,Strongyles,Nematode,-79.45995725,43.6546951,0.086510947,3,-0.139453193
170112,20073154,2007,Avian,Pigeons and Doves,Capillaria,Nematode,-79.44577217,43.79237758,0.09489317,3,0.210522054
166029,20072522,2007,Avian,Pigeons and Doves,Strongyles,Nematode,-79.34204873,43.73232181,0.104185894,3,0.210522054
164672,20075567,2007,Avian,Pigeons and Doves,Strongyles,Nematode,-79.24823234,43.7112479,0.169851119,3,0.210522054
161254,20072396,2007,Avian,Pigeons and Doves,Capillaria,Nematode,-79.35882673,43.67619744,0.193098639,3,0.301482316
162606,20074009,2007,Avian,Pigeons and Doves,Strongyles,Nematode,-79.50385048,43.70295386,0.201031713,3,0.301482316
159195,20073730,2007,Avian,Pigeons and Doves,Strongyles,Nematode,-79.51748239,43.65783456,0.207504586,4,-0.321624672
158520,20075565,2007,Avian,Pigeons and Doves,Capillaria,Nematode,-79.43659489,43.64060459,0.225475766,4,-0.268351057
162622,20075708,2007,Avian,Pigeons and Doves,Capillaria,Nematode,-79.31272964,43.68568567,0.239112253,4,-0.268351057
162619,20070479,2007,Avian,Pigeons and Doves,Strongyles,Nematode,-79.34166623,43.69114119,0.240875921,4,-0.268351057
162619,20071893,2007,Avian,Pigeons and Doves,Capillaria,Nematode,-79.34166604,43.69114116,0.240875921,4,-0.268351057
162619,20071893,2007,Avian,Pigeons and Doves,Strongyles,Nematode,-79.34166604,43.69114116,0.240875921,4,-0.022688121
162619,20071966,2007,Avian,Pigeons and Doves,Strongyles,Nematode,-79.34166801,43.69113995,0.240875921,4,-0.022688121
162619,20075052,2007,Avian,Pigeons and Doves,Capillaria,Nematode,-79.3416557,43.69114761,0.240875921,4,-0.302053034
162619,20075600,2007,Avian,Pigeons and Doves,Capillaria,Nematode,-79.34534089,43.69009324,0.240875921,4,-0.302053034
159207,20075487,2007,Avian,Pigeons and Doves,Capillaria,Nematode,-79.37789359,43.64916619,0.248503944,4,-0.302053034
159888,20070004,2007,Avian,Pigeons and Doves,Strongyles,Nematode,-79.38208888,43.6593454,0.279940758,4,-0.302053034
159888,20070536,2007,Avian,Pigeons and Doves,Strongyles,Nematode,-79.38318379,43.65322678,0.279940758,4,-0.302053034
159888,20073359,2007,Avian,Pigeons and Doves,Strongyles,Nematode,-79.38317612,43.65323473,0.279940758,4,-0.302053034
159888,20075585,2007,Avian,Pigeons and Doves,Capillaria,Nematode,-79.38372163,43.65573187,0.279940758,4,-0.302053034
180400,20074316,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-78.71230538,43.88539895,-0.544031781,1,-0.14460678
133250,20070775,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.90598111,43.33200492,-0.217797987,1,-0.409124751
167385,20072165,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.4384592,43.75549868,-0.117208749,2,0.085494022
167385,20072164,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.43846243,43.75549664,-0.117208749,2,-0.537274697
137302,20072929,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-80.39324372,43.4120123,-0.109404858,2,-0.517917586
166694,20070066,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.54238156,43.75200684,-0.101825028,2,-0.517917586
166694,20070105,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.54240429,43.7520972,-0.101825028,2,-0.517917586
166694,20070191,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.54240453,43.7520963,-0.101825028,2,-0.517917586
166694,20070190,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.54240518,43.75209758,-0.101825028,2,0.301482316
166694,20070357,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.54240202,43.7520964,-0.101825028,2,-0.525283442
166694,20070563,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.54240519,43.75209438,-0.101825028,2,-0.214667825
166694,20070619,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.54240373,43.75209857,-0.101825028,2,-0.302808828
166694,20070710,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.54240359,43.75209663,-0.101825028,2,-0.302808828
166694,20072330,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.54240108,43.7520971,-0.101825028,2,-0.302808828
166694,20073372,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.54239957,43.75210272,-0.101825028,2,-0.302808828
166694,20074423,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.54238965,43.75210703,-0.101825028,2,-0.364754683
166694,20074424,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.54239529,43.75210389,-0.101825028,2,-0.364754683
166694,20074566,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.54239892,43.75211292,-0.101825028,2,-0.364754683
166694,20075287,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.54239248,43.75210729,-0.101825028,2,-0.364754683
166694,20075483,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.54239684,43.75210735,-0.101825028,2,-0.364754683
166694,20075578,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.54240013,43.75210523,-0.101825028,2,-0.364754683
166694,20075594,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.54239546,43.75209931,-0.101825028,2,-0.364754683
166694,20075592,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.54239785,43.75210611,-0.101825028,2,-0.364754683
166694,20075638,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.54239044,43.75211288,-0.101825028,2,-0.364754683
166694,20075638,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.54239044,43.75211288,-0.101825028,2,-0.364754683
166013,20073744,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.54177589,43.74914332,-0.072646263,2,-0.364754683
166013,20073742,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.54177877,43.749147,-0.072646263,2,-0.361097933
166013,20075540,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.54177472,43.74914359,-0.072646263,2,-0.361097933
168744,20072596,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.49438226,43.78147164,-0.072646249,2,-0.361097933
143494,20070060,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.73038608,43.46059862,-0.032385872,2,-0.361097933
169447,20070748,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.23175024,43.77642844,-0.006763546,2,-0.361097933
169447,20070747,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.23174973,43.77642968,-0.006763546,2,-0.361097933
169447,20070748,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.23175024,43.77642844,-0.006763546,2,-0.361097933
169447,20070747,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.23174973,43.77642968,-0.006763546,2,-0.361097933
169447,20071038,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.23171419,43.77646086,-0.006763546,2,-0.361097933
169447,20071510,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.23171565,43.77646409,-0.006763546,2,-0.361097933
169447,20071508,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.23171606,43.77646129,-0.006763546,2,-0.361097933
158518,20072512,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.46319679,43.64613577,-0.003185063,2,-0.361097933
158518,20072513,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.46319672,43.6461384,-0.003185063,2,-0.361097933
158524,20075501,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.39124156,43.64340008,0.009163486,2,-0.361097933
158524,20075500,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.39124009,43.64340804,0.009163486,2,-0.361097933
158524,20075501,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.39124156,43.64340008,0.009163486,2,0.160124395
168748,20072553,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.44289912,43.77394238,0.013223257,2,0.160124395
168748,20073296,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.44093059,43.77415529,0.013223257,2,-0.605458224
166711,20074110,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.33226498,43.74140511,0.019216883,2,-0.605458224
166711,20074110,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.33226498,43.74140511,0.019216883,2,-0.605458224
164641,20075254,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.63412285,43.73352846,0.034917957,2,-0.605458224
166696,20072243,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.51777564,43.75722476,0.0410652,2,-0.605458224
166696,20072339,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.51777558,43.75722685,0.0410652,2,-0.605458224
166696,20074796,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.51776618,43.75722973,0.0410652,2,-0.605458224
155093,20073180,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.653069,43.60676156,0.043800425,2,-0.605458224
155093,20073179,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.65307595,43.6067611,0.043800425,2,-0.605458224
164670,20073204,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.28106135,43.71202269,0.049181177,3,-0.605458224
164665,20072877,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.33878967,43.72061022,0.049753726,3,-0.605458224
165331,20070468,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.53822969,43.73371883,0.078287491,3,-0.605458224
170116,20070711,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.39069991,43.79367302,0.081306087,3,-0.605458224
171477,20070315,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.42416993,43.81678992,0.084397493,3,-0.605458224
166017,20070050,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.48631729,43.74478487,0.084566996,3,-0.605458224
159200,20073460,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.45996087,43.65469811,0.086510947,3,-0.605458224
159200,20073460,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.45996087,43.65469811,0.086510947,3,0.115032341
159200,20073977,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.45995725,43.6546951,0.086510947,3,-0.30373932
159200,20073977,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.45995725,43.6546951,0.086510947,3,-0.30373932
142817,20075143,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.66646108,43.44735631,0.086637512,3,-0.30373932
163979,20075258,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.39014314,43.70842894,0.093935819,3,-0.412014231
167391,20074608,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.35998588,43.75301217,0.0946435,3,-0.412014231
170126,20073236,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.26835496,43.78760945,0.096928718,3,-0.412014231
162605,20073600,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.51034628,43.6980008,0.098979312,3,0.143339318
162605,20074842,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.51207634,43.7010937,0.098979312,3,0.143339318
162605,20075661,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.51206626,43.7010996,0.098979312,3,0.143339318
172155,20075702,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.47847866,43.82405552,0.10001275,3,0.301482316
154415,20072611,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.60496217,43.5981505,0.101785964,3,0.301482316
154415,20072612,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.60496094,43.5981518,0.101785964,3,0.301482316
145542,20075443,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.6942573,43.4815905,0.101991806,3,0.301482316
166035,20073422,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.26800013,43.73229061,0.10259627,3,-0.07496222
166035,20074593,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.26799376,43.7322889,0.10259627,3,-0.07496222
166035,20074593,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.26799376,43.7322889,0.10259627,3,-0.07496222
166029,20072522,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.34204873,43.73232181,0.104185894,3,-0.07496222
166029,20074752,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.34103268,43.73768504,0.104185894,3,-0.07496222
155105,20074078,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.50526263,43.60081058,0.108511703,3,-0.07496222
167402,20073489,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.22199662,43.75053296,0.110846946,3,-0.07496222
161933,20073972,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.39201049,43.6830879,0.119023307,3,-0.07496222
161933,20073972,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.39201049,43.6830879,0.119023307,3,-0.07496222
171496,20073331,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.19983557,43.80196851,0.121830483,3,-0.07496222
165327,20071246,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.59154864,43.7367837,0.132350677,3,-0.07496222
165327,20071246,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.59154864,43.7367837,0.132350677,3,-0.07496222
165337,20072544,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.45895147,43.73203481,0.137954102,3,-0.07496222
169441,20075437,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.30799743,43.77875609,0.14474531,3,-0.07496222
169441,20075436,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.30798759,43.77875635,0.14474531,3,-0.07496222
163953,20074607,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.71746328,43.72458997,0.151512427,3,-0.07496222
157838,20071403,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.43598306,43.6371733,0.152686009,3,-0.07496222
157838,20071402,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.43598027,43.6371729,0.152686009,3,-0.07496222
158512,20070167,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.53434519,43.64269583,0.155419369,3,-0.07496222
158512,20074824,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.53934185,43.65102344,0.155419369,3,-0.07496222
158512,20075465,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.53934483,43.65102347,0.155419369,3,-0.07496222
158512,20075465,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.53934483,43.65102347,0.155419369,3,-0.07496222
151689,20072876,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.58177903,43.55531938,0.159981113,3,-0.07496222
151689,20072875,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.58178022,43.55531829,0.159981113,3,-0.07496222
151689,20072876,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.58177903,43.55531938,0.159981113,3,-0.07496222
151689,20072875,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.58178022,43.55531829,0.159981113,3,-0.07496222
161244,20075691,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.47671438,43.68163002,0.160243847,3,-0.07496222
142814,20074379,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.70431058,43.44937535,0.164457899,3,-0.07496222
160539,20070355,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.76666574,43.683334,0.187899645,3,-0.07496222
160539,20072445,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.759952,43.68589946,0.187899645,3,-0.07496222
160539,20072816,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.76665506,43.68334464,0.187899645,3,-0.07496222
160539,20072815,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.7666579,43.68334577,0.187899645,3,-0.07496222
158521,20073123,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.427326,43.63893075,0.190836441,3,-0.07496222
158521,20073135,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.42124071,43.64016692,0.190836441,3,-0.07496222
158521,20074902,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.42050593,43.63830615,0.190836441,3,-0.07496222
158521,20074901,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.42049798,43.63829741,0.190836441,3,-0.07496222
161254,20072396,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.35882673,43.67619744,0.193098639,3,-0.07496222
161254,20072396,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.35882673,43.67619744,0.193098639,3,-0.07496222
161254,20072928,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.35882242,43.67620352,0.193098639,3,-0.07496222
161254,20075340,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.35882055,43.67620581,0.193098639,3,-0.07496222
160565,20075435,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.44645658,43.66670775,0.198209988,3,-0.07496222
162606,20074009,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.50385048,43.70295386,0.201031713,3,-0.07496222
162606,20074009,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.50385048,43.70295386,0.201031713,3,-0.07496222
150317,20073022,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.68326504,43.54655094,0.205909458,4,-0.07496222
161931,20070719,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.41830277,43.68319108,0.206456852,4,-0.07496222
159195,20073730,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.51748239,43.65783456,0.207504586,4,-0.07496222
159195,20073730,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.51748239,43.65783456,0.207504586,4,-0.07496222
159884,20070482,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.43160483,43.66359835,0.208071972,4,-0.07496222
159881,20070264,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.46455836,43.66538811,0.218515746,4,-0.07496222
162620,20075228,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.32654144,43.69060522,0.218670796,4,-0.07496222
163297,20073774,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.39775272,43.7047002,0.220895745,4,-0.07496222
163297,20075388,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.39775017,43.70470073,0.220895745,4,-0.07496222
163297,20075388,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.39775017,43.70470073,0.220895745,4,-0.07496222
158520,20075565,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.43659489,43.64060459,0.225475766,4,-0.07496222
161251,20070187,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.3975803,43.67718579,0.228913382,4,-0.07496222
153037,20072634,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.77637919,43.58387673,0.232101455,4,-0.07496222
159891,20075271,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.3497999,43.6588811,0.232278382,4,-0.07496222
161257,20074543,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.32237114,43.67221998,0.235633195,4,-0.07496222
162622,20075708,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.31272964,43.68568567,0.239112253,4,-0.07496222
162622,20075708,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.31272964,43.68568567,0.239112253,4,-0.07496222
162622,20075709,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.31272287,43.6856901,0.239112253,4,-0.07496222
162619,20070479,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.34166623,43.69114119,0.240875921,4,-0.07496222
162619,20070789,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.34166705,43.69113817,0.240875921,4,-0.07496222
162619,20072763,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.34166559,43.69114131,0.240875921,4,-0.07496222
162619,20074039,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.3416653,43.69114286,0.240875921,4,-0.07496222
162619,20074667,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.34165941,43.69115014,0.240875921,4,-0.07496222
162619,20075052,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.3416557,43.69114761,0.240875921,4,-0.07496222
